Deadline;Customer;Order Nr;Date;Product Nr;Name;Order qty;Made qty;Diff
21.2.2019;0001;;;015413;STIFTEKOCHER UNTERTEILKURZ;1.005,00;1.005,00;0
;;;;;;;;
;;;;;;;;
21.2.2019;5401;19-011-000122;29.1.2019;016745;ETW 0235;1.296,00;1.296,00;0
;;;;;;;;
21.2.2019;5401;19-600-000113;;016750;ETW 0236;1.608,00;1.608,00;0
;;;;;;;;
22.2.2019;0001;;;015429;POKLOPAC 18L-1 ZELENIMB 985535;3.840,00;3.840,00;0
;;;;;;;;
;;;;;;;;
22.2.2019;0001;;;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);7.100,00;7.100,00;0
;;;;;;;;
;;;;;;;;
22.2.2019;0001;;;014248;POKLOPAC 18L-1 BIJELI;3.040,00;3.040,00;0
;;;;;;;;
22.2.2019;0001;;;014248;POKLOPAC 18L-1 BIJELI;4.640,00;4.640,00;0
;;;;;;;;
22.2.2019;0001;;;012978;KANTA 7L BIJELA SRUÈKOM;7.200,00;7.200,00;0
;;;;;;;;
;;;;;;;;
22.2.2019;4663;19-011-000223;15.2.2019;016780;POKLOPAC 18L-1 MB983682 SIVI;2.000,00;2.000,00;0
;;;;;;;;
;;;;;;;;
26.2.2019;0001;;;014248;POKLOPAC 18L-1 BIJELI;2.880,00;2.880,00;0
;;;;;;;;
26.2.2019;0001;;;012997;"POKLOPAC 7L BIJELI ""N""";10.080,00;10.080,00;0
;;;;;;;;
26.2.2019;0001;;;013464;"POKLOPAC 20L ""N"" CRVENI";3.360,00;3.360,00;0
;;;;;;;;
26.2.2019;1290;19-011-000185;7.2.2019;015585;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKSILIKATNA ŽBUKA;960;960;0
;;;;;;;;
;;;;;;;;
6/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
26.2.2019;1290;19-011-000185;7.2.2019;015749;"KANTA 20L ""N"" BIJELA SRUÈKOM + BIJELIPOKLOPAC - TISAK MKG";1.260,00;1.260,00;0
;;;;;;;;
;;;;;;;;
26.2.2019;1290;19-011-000185;7.2.2019;015423;KANTA 18L-1 OVALNAZELENA S RUÈKOM +ZELENI POKLOPAC - TISAKVAPNENO BJELILO;960;960;0
;;;;;;;;
;;;;;;;;
27.2.2019;0001;;;015299;RUÈKA 10L RAL 1007 ŽUTA;6.000,00;6.000,00;0
;;;;;;;;
27.2.2019;0001;;;014893;KANTA 1L PROZIRNA SRUÈKOM;13.000,00;13.000,00;0
;;;;;;;;
;;;;;;;;
27.2.2019;0001;;;013130;"POKLOPAC 7L ZELENI ""N""";5.000,00;5.000,00;0
;;;;;;;;
27.2.2019;0001;;;013330;KANTA 1,2L BIJELA SRUÈKOM;3.660,00;3.660,00;0
;;;;;;;;
;;;;;;;;
27.2.2019;0001;;;015298;KANTA 10L ŽUTA BEZRUÈKE (RAL 1007);5.400,00;5.400,00;0
;;;;;;;;
;;;;;;;;
28.2.2019;;;;016657;"KOŠARA FRANCUZ ""O""SIVAPL.ŠMARTINKA";0;0;0
;;;;;;;;
;;;;;;;;
28.2.2019;0001;;;014187;POKLOPAC 1L/1,2LPROZIRNI;15.840,00;15.840,00;0
;;;;;;;;
;;;;;;;;
28.2.2019;0001;;26.2.2019;015339;LIPPENSTIFT L;4.000,00;4.000,00;0
;;;;;;;;
28.2.2019;0001;;;015412;STIFTEKOCHER OBERTEIL;13.003,00;13.003,00;0
;;;;;;;;
28.2.2019;0001;;;012277;POKLOPAC 18L-2  BIJELI;8.640,00;8.640,00;0
;;;;;;;;
28.2.2019;0001;;;014321;Kanta 18L-2 ovalna bijela sruèkom;8.245,00;8.245,00;0
;;;;;;;;
;;;;;;;;
28.2.2019;0001;;;014539;KANTA 6,5L OVALNABIJELA S RUÈKOM;5.400,00;5.400,00;0
;;;;;;;;
;;;;;;;;
28.2.2019;0001;;;016659;ETW 0092 - TESTER;8.000,00;8.000,00;0
;;;;;;;;
28.2.2019;0001;;26.2.2019;015340;LIPPENSTIFT R;4.000,00;4.000,00;0
;;;;;;;;
28.2.2019;0001;;;006518;"NOSILJKA ""LODNA""800X440X270";400;400;0
;;;;;;;;
;;;;;;;;
28.2.2019;0001;;;015353;ETW 0270;240;240;0
;;;;;;;;
1.3.2019;0001;;;015333;POKLOPAC 18L-2 TIRKIZRAL6027;1.920,00;1.920,00;0
;;;;;;;;
;;;;;;;;
1.3.2019;0001;;;011332;POKLOPAC 12L BIJELI;8.110,00;8.110,00;0
;;;;;;;;
1.3.2019;0001;;;012554;KANTA 5L BIJELA SRUÈKOM;6.600,00;6.600,00;0
;;;;;;;;
;;;;;;;;
1.3.2019;0001;;;014929;POKLOPAC 18L-2 OKERŽUTI MB 80147;2.000,00;2.000,00;0
;;;;;;;;
;;;;;;;;
1.3.2019;0001;;;013328;POKLOPAC 1L/1,2L BIJELI;1.560,00;1.560,00;0
;;;;;;;;
1.3.2019;0001;;;014249;POKLOPAC 18L-1 PLAVI;2.880,00;2.880,00;0
;;;;;;;;
1.3.2019;0001;;;013014;KANTA 10L BEŽ S RUÈKOMPODRAVKA;4.125,00;4.125,00;0
;;;;;;;;
;;;;;;;;
1.3.2019;0001;;;013024;RUÈKA 10L BEŽ PODRAVKA;20.000,00;20.000,00;0
;;;;;;;;
6.3.2019;0001;;;015268;KOŠARA FRANCUZSVJETLO ZELENA;200;200;0
;;;;;;;;
;;;;;;;;
6.3.2019;0001;;;015341;LIPPENSTIFT M klein;13.440,00;13.440,00;0
;;;;;;;;
6.3.2019;0001;;;012596;"KOŠARA500X420X400""R""ŠARENA";22;22;0
;;;;;;;;
;;;;;;;;
6.3.2019;0001;;;012702;KANTA 10L BIJELA SRUÈKOM;412;412;0
;;;;;;;;
;;;;;;;;
6.3.2019;0001;;;014321;Kanta 18L-2 ovalna bijela sruèkom;6.755,00;6.755,00;0
;;;;;;;;
;;;;;;;;
7.3.2019;0001;;;013574;POKLOPAC 10L BIJELIPODRAVKA;1.925,00;1.925,00;0
;;;;;;;;
;;;;;;;;
7.3.2019;0001;;;007250;"POKLOPAC 20L ""S"" BIJELI";3.160,00;3.160,00;0
;;;;;;;;
7.3.2019;5401;19-011-000138;31.1.2019;016753;ETW 0234;1.040,00;1.040,00;0
;;;;;;;;
8.3.2019;0001;;;013458;"POKLOPAC 20L ""N"" BIJELI";10.415,00;10.415,00;0
;;;;;;;;
8.3.2019;0001;;;013465;"POKLOPAC 20L ""N"" ŽUTI";3.360,00;3.360,00;0
;;;;;;;;
8.3.2019;0001;;;016751;"DRŽAÈ  TORBICE ""S"" TISAKJANA";2.500,00;2.500,00;0
;;;;;;;;
;;;;;;;;
8.3.2019;3745;19-011-000290;4.3.2019;016785;Poklopac 1l/1,2l bijeliHermes;1.500,00;1.500,00;0
;;;;;;;;
;;;;;;;;
11.3.2019;0001;;;013573;KANTA 10L BIJELA SRUÈKOM PODRAVKA;4.125,00;4.125,00;0
;;;;;;;;
;;;;;;;;
11.3.2019;0001;;;009277;RUÈKA 7L BIJELA;40.000,00;40.000,00;0
;;;;;;;;
7/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
11.3.2019;0001;;;014797;KANTA 1L BIJELA BEZRUÈKE;4.800,00;4.800,00;0
;;;;;;;;
;;;;;;;;
12.3.2019;0001;;;010018;PLAST.ELEKTRODA ZAZAVARIVANJE FRANCUZA;2.700,00;2.700,00;0
;;;;;;;;
;;;;;;;;
12.3.2019;0001;;;013127;KANTA 5L BIJELA SRUÈKOM PODRAVKA;3.150,00;3.150,00;0
;;;;;;;;
;;;;;;;;
12.3.2019;0001;;;013387;POKLOPAC 5L SMEÐI-MB82120;1.800,00;1.800,00;0
;;;;;;;;
;;;;;;;;
12.3.2019;1023;19-011-000277;27.2.2019;013128;"POKLOPAC 5L;3,8L BIJELIPODRAVKA";12.600,00;12.600,00;0
;;;;;;;;
;;;;;;;;
12.3.2019;1290;19-011-000280;28.2.2019;015659;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAKRIL UNI Z;1.280,00;1.280,00;0
;;;;;;;;
;;;;;;;;
12.3.2019;1290;19-011-000217;14.2.2019;015645;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAPLAST G;960;960;0
;;;;;;;;
;;;;;;;;
12.3.2019;1290;19-011-000217;14.2.2019;015493;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAKRIL;3.200,00;3.200,00;0
;;;;;;;;
;;;;;;;;
12.3.2019;1290;19-011-000217;14.2.2019;015424;KANTA 1L BIJELA SRUÈKOM + BIJELIPOKLOPAC - TISAKUNIVERZALKONCENTRATGRUND;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
12.3.2019;1290;19-011-000252;21.2.2019;015644;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKSILIKONSKA ŽBUKA;1.280,00;1.280,00;0
;;;;;;;;
;;;;;;;;
12.3.2019;5353;19-011-000269;26.2.2019;015297;KANTA 10L ŽUTA SRUÈKOM (RAL 1007) -TISAK SANO;5.400,00;5.400,00;0
;;;;;;;;
;;;;;;;;
13.3.2019;0001;;;012117;KANTA 2,5L BIJELA BEZRUÈKE;3.600,00;3.600,00;0
;;;;;;;;
;;;;;;;;
13.3.2019;0001;;;006518;"NOSILJKA ""LODNA""800X440X270";248;248;0
;;;;;;;;
;;;;;;;;
13.3.2019;0001;;;014776;KANTA 2,5L BIJELA SRUÈKOM NIŽE PAKIRANJE;2.880,00;2.880,00;0
;;;;;;;;
;;;;;;;;
13.3.2019;1023;;;013574;POKLOPAC 10L BIJELIPODRAVKA;8.250,00;8.250,00;0
;;;;;;;;
;;;;;;;;
13.3.2019;1023;;;015300;POKLOPAC 10L RAL1007ŽUTI;5.400,00;5.400,00;0
;;;;;;;;
;;;;;;;;
13.3.2019;1023;;;013017;POKLOPAC 10L PLAVIPODRAVKA;4.325,00;4.325,00;0
;;;;;;;;
;;;;;;;;
14.3.2019;0001;;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;18.240,00;18.240,00;0
;;;;;;;;
;;;;;;;;
14.3.2019;0001;;;007250;"POKLOPAC 20L ""S"" BIJELI";2.120,00;2.120,00;0
;;;;;;;;
14.3.2019;0001;;;014763;POKLOPAC 6,5L OVALNICIJAN PLAVI;5.415,00;5.415,00;0
;;;;;;;;
;;;;;;;;
14.3.2019;0001;;;005113;"POKLOPAC 20L ""S"" PLAVI";2.170,00;2.170,00;0
;;;;;;;;
14.3.2019;0001;;;014772;POKLOPAC 6,5L OVALNIBIJELI;5.400,00;5.400,00;0
;;;;;;;;
;;;;;;;;
14.3.2019;0001;;;014198;"POKLOPAC 20L ""S"" ŽUTI";1.920,00;1.920,00;0
;;;;;;;;
14.3.2019;0001;;;011843;RUÈKA KANTE 1L BIJELA;33.600,00;33.600,00;0
;;;;;;;;
14.3.2019;2100;19-011-000309;7.3.2019;014647;KANTA 10L BEŽ S RUÈKOM- PERLIS;0;0;0
;;;;;;;;
;;;;;;;;
14.3.2019;2100;19-011-000309;7.3.2019;014645;POKLOPAC 10L ZELENIMB(85535);1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
14.3.2019;5401;;;015494;ETW 0323;76;76;0
;;;;;;;;
14.3.2019;5401;;;015431;ETW 0322;108;108;0
;;;;;;;;
15.3.2019;0001;;;010018;PLAST.ELEKTRODA ZAZAVARIVANJE FRANCUZA;6.000,00;6.000,00;0
;;;;;;;;
;;;;;;;;
15.3.2019;0001;;;014059;UREDSKA LADICA FORNAXPLAVA - FOKUS;900;900;0
;;;;;;;;
;;;;;;;;
15.3.2019;1244;19-011-000316;8.3.2019;007155;KOŠARA FRANCUZ -TISAK;324;324;0
;;;;;;;;
15.3.2019;2100;19-011-000309;7.3.2019;014648;POKLOPAC 10L BEŽ PERLIS;600;600;0
;;;;;;;;
15.3.2019;5401;;;015415;ETW 0312;2.052,00;2.052,00;0
;;;;;;;;
15.3.2019;5401;;;015418;ETW 0313;216;216;0
;;;;;;;;
8/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
15.3.2019;5401;;;015416;ETW 0314;76;76;0
;;;;;;;;
15.3.2019;5401;;;015417;ETW 0311;432;432;0
;;;;;;;;
18.3.2019;0001;;;012277;POKLOPAC 18L-2  BIJELI;19.200,00;19.200,00;0
;;;;;;;;
18.3.2019;0001;;;014299;PLAST.ELEKTRODA ZAZAVARIVANJE - SIVA;3.506,00;3.506,00;0
;;;;;;;;
;;;;;;;;
18.3.2019;1244;19-011-000316;8.3.2019;016232;košara francuzžuta+nastavak viši žuti satiskom;120;120;0
;;;;;;;;
;;;;;;;;
19.3.2019;0213;19-011-000298;5.3.2019;014413;POKLOPAC 12L ZELENI MB985558;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
20.3.2019;0001;;;009798;"KOŠARA500X420X400""R""CRVENA";585;585;0
;;;;;;;;
;;;;;;;;
20.3.2019;0001;;;012430;POKLOPAC 2,5L BIJELI;950;950;0
;;;;;;;;
20.3.2019;0001;;;012978;KANTA 7L BIJELA SRUÈKOM;6.600,00;6.600,00;0
;;;;;;;;
;;;;;;;;
20.3.2019;0001;;;005178;KOŠARA FRANCUZ SIVA;252;252;0
;;;;;;;;
20.3.2019;1023;;;013016;POKLOPAC 10L BEŽPODRAVKA;4.950,00;4.950,00;0
;;;;;;;;
;;;;;;;;
21.3.2019;0001;;;013330;KANTA 1,2L BIJELA SRUÈKOM;8.400,00;8.400,00;0
;;;;;;;;
;;;;;;;;
21.3.2019;0001;;;009591;KOŠARA FRANCUZ ŽUTA;391;391;0
;;;;;;;;
22.3.2019;0001;;;013332;KANTA 1,2L BIJELA BEZRUÈKE;0;0;0
;;;;;;;;
;;;;;;;;
22.3.2019;0001;;;013012;POKLOPAC 2,5L BEŽPODRAVKA;10.800,00;10.800,00;0
;;;;;;;;
;;;;;;;;
22.3.2019;0001;;;014321;Kanta 18L-2 ovalna bijela sruèkom;27,52;2.620,00;-2.592,48
;;;;;;;;
;;;;;;;;
22.3.2019;3239;19-011-000270;26.2.2019;006165;"KOŠARA500X420X400""R""TISAKRAZNI";252;252;0
;;;;;;;;
;;;;;;;;
22.3.2019;3239;19-011-000270;26.2.2019;010002;"KOŠARA 500X420X180""R""TISAK";120;120;0
;;;;;;;;
;;;;;;;;
22.3.2019;5401;;;015977;BODENSCHIENE 160WT-PP 010 SCHWARZ;10.000,00;10.000,00;0
;;;;;;;;
;;;;;;;;
22.3.2019;5401;;;016661;ETW 0092 - LIJEVI DIOohne zapfen;3.000,00;3.000,00;0
;;;;;;;;
;;;;;;;;
22.3.2019;5401;19-600-000324;;016755;ETW 0233;240;240;0
;;;;;;;;
22.3.2019;5401;;;016492;ETW 0231 - SeitenwandRechts (Desni);6.000,00;6.000,00;0
;;;;;;;;
;;;;;;;;
22.3.2019;5401;19-600-000325;;016753;ETW 0234;272;272;0
;;;;;;;;
22.3.2019;5401;19-600-000317;;016750;ETW 0236;850;850;0
;;;;;;;;
22.3.2019;5401;19-600-000326;;016745;ETW 0235;552;552;0
;;;;;;;;
22.3.2019;5401;19-011-000370;18.3.2019;015978;BODENSCHIENE 160MONTIERT SCHWARZPUSHER 17 KLEINSCHWARZ;9.000,00;9.000,00;0
;;;;;;;;
;;;;;;;;
25.3.2019;0001;;;011241;KANTA 12L OVALNA BIJELAS RUÈKOM;8.400,00;8.400,00;0
;;;;;;;;
;;;;;;;;
25.3.2019;5401;;;016660;ETW 0092 - DESNI DIO mitzapfen;4.034,00;4.034,00;0
;;;;;;;;
;;;;;;;;
25.3.2019;5401;;;015494;ETW 0323;456;456;0
;;;;;;;;
25.3.2019;5401;;;016493;ETW 0231 - Schlitten(Pusher);10.000,00;10.000,00;0
;;;;;;;;
;;;;;;;;
25.3.2019;5401;;;016752;ETW 0231 - Links mit Stift(lijevi sa štiftom);8.500,00;8.500,00;0
;;;;;;;;
;;;;;;;;
25.3.2019;5401;;;015418;ETW 0313;108;108;0
;;;;;;;;
25.3.2019;5401;;;015416;ETW 0314;228;228;0
;;;;;;;;
25.3.2019;5401;;;016491;ETW 0231 - Links ohne Stift(Lijevi bez štifta);8.863,00;8.863,00;0
;;;;;;;;
;;;;;;;;
25.3.2019;5401;;;015431;ETW 0322;108;108;0
;;;;;;;;
25.3.2019;5401;;;015417;ETW 0311;216;216;0
;;;;;;;;
25.3.2019;5401;;;015637;ETW 0324;108;108;0
;;;;;;;;
25.3.2019;5401;19-600-000329;;016485;ETW 0231;4.788,00;4.788,00;0
;;;;;;;;
9/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
26.3.2019;0001;19-600-000344;;012792;KANTA 2,5L BIJELA BEZRUÈKE - TISAKMEDICINSKI ZARAZNIOTPAD;3.600,00;3.600,00;0
;;;;;;;;
;;;;;;;;
26.3.2019;3239;21-016-000342;1.6.2021;006165;"KOŠARA500X420X400""R""TISAKRAZNI";100;0;0
;;;;;;;;
;;;;;;;;
26.3.2019;5401;;;015415;ETW 0312;3.910,00;3.910,00;0
;;;;;;;;
26.3.2019;5401;;;016656;ETW 0092;3.696,00;3.696,00;0
;;;;;;;;
27.3.2019;0001;;;012688;"KANTA 20L ""S"" BIJELA BEZRUÈKE - TISAKMEDICINSKI ZARAZNIOTPAD";720;720;0
;;;;;;;;
;;;;;;;;
27.3.2019;0213;;;014321;Kanta 18L-2 ovalna bijela sruèkom;25.636,00;25.636,00;0
;;;;;;;;
;;;;;;;;
27.3.2019;3132;19-011-000386;20.3.2019;006165;"KOŠARA500X420X400""R""TISAKRAZNI";108;108;0
;;;;;;;;
;;;;;;;;
27.3.2019;5401;;;015412;STIFTEKOCHER OBERTEIL;0;0;0
;;;;;;;;
28.3.2019;0001;;;014079;UREDSKA LADICA BJANKODIMLJENA;300;300;0
;;;;;;;;
;;;;;;;;
28.3.2019;0001;;;014238;POKLOPAC 12L CIJANPLAVI;4.880,00;4.880,00;0
;;;;;;;;
;;;;;;;;
28.3.2019;0001;;;012596;"KOŠARA500X420X400""R""ŠARENA";11;11;0
;;;;;;;;
;;;;;;;;
28.3.2019;0001;;;015588;UREDSKA LADICAFOROFFICE DIMLJENA;600;600;0
;;;;;;;;
;;;;;;;;
28.3.2019;0001;;;015587;UREDSKA LADICAFOROFFICE TRANSPARENTCRVENA;300;300;0
;;;;;;;;
;;;;;;;;
28.3.2019;4663;19-011-000273;26.2.2019;014735;KANTA 18L-1 OVALNABIJELA S RUÈKOM - TISAKINTERDENT;1.500,00;1.500,00;0
;;;;;;;;
;;;;;;;;
28.3.2019;5401;;;015413;STIFTEKOCHER UNTERTEILKURZ;0;0;0
;;;;;;;;
;;;;;;;;
28.3.2019;5401;;;015413;STIFTEKOCHER UNTERTEILKURZ;3.910,00;3.910,00;0
;;;;;;;;
;;;;;;;;
28.3.2019;5401;;;015412;STIFTEKOCHER OBERTEIL;13.251,00;13.251,00;0
;;;;;;;;
29.3.2019;;;;015582;UREDSKA LADICA FOROFFICE PLAVA;2.400,00;2.400,00;0
;;;;;;;;
;;;;;;;;
29.3.2019;0001;;;014083;UREDSKA LADICA BJANKOTRANSPARENT PLAVA;300;300;0
;;;;;;;;
;;;;;;;;
29.3.2019;0001;;;014075;UREDSKA LADICA SIGMAPROZIRNA;1.000,00;1.000,00;0
;;;;;;;;
;;;;;;;;
29.3.2019;0001;;;015639;UREDSKA LADICAFOROFFICE SIVA;1.500,00;1.500,00;0
;;;;;;;;
;;;;;;;;
29.3.2019;0001;;;015583;UREDSKA LADICAFOROFFICE PROZIRNA;2.400,00;2.400,00;0
;;;;;;;;
;;;;;;;;
29.3.2019;0001;;;015580;UREDSKA LADICA FOROFFICE CRVENA;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
29.3.2019;0001;;;009811;STOLAC 32109-451ZAGREB;800;800;0
;;;;;;;;
;;;;;;;;
29.3.2019;0001;19-011-000383;19.3.2019;015831;NOSILJKA 600X400X155ŽUTA;190;190;0
;;;;;;;;
;;;;;;;;
29.3.2019;0197;19-011-000267;26.2.2019;014281;KANTA 18L-1 OVALNABIJELA S RUÈKOM - TISAKFASADER;1.280,00;1.280,00;0
;;;;;;;;
;;;;;;;;
29.3.2019;0336;19-011-000373;18.3.2019;014060;UREDSKA LADICA FORNAXPROZIRNA - FOKUS;1.500,00;1.500,00;0
;;;;;;;;
;;;;;;;;
29.3.2019;1290;19-011-000310;7.3.2019;015585;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKSILIKATNA ŽBUKA;960;960;0
;;;;;;;;
;;;;;;;;
29.3.2019;6003;19-011-000377;19.3.2019;006165;"KOŠARA500X420X400""R""TISAKRAZNI";200;200;0
;;;;;;;;
;;;;;;;;
30.3.2019;0001;;;012511;KANTA 3,75L BIJELA SRUÈKOM;8.070,00;8.070,00;0
;;;;;;;;
;;;;;;;;
1.4.2019;0001;;;005178;KOŠARA FRANCUZ SIVA;108;108;0
;;;;;;;;
1.4.2019;0001;;;014893;KANTA 1L PROZIRNA SRUÈKOM;11.160,00;11.160,00;0
;;;;;;;;
;;;;;;;;
10/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
1.4.2019;0001;;;014662;"KOŠARA500X420X400""R""SMEÐA";432;432;0
;;;;;;;;
;;;;;;;;
1.4.2019;0001;;;006088;NOSILJKA 590x395x155NATUR (Sanduk za pileæemeso);900;900;0
;;;;;;;;
;;;;;;;;
1.4.2019;0336;19-011-000373;26.3.2019;014072;UREDSKA LADICA FORNAXDIMLJENA;600;600;0
;;;;;;;;
;;;;;;;;
1.4.2019;0336;19-011-000373;18.3.2019;014076;UREDSKA LADICA SIGMACRVENA;1.000,00;1.000,00;0
;;;;;;;;
;;;;;;;;
1.4.2019;1023;;;013017;POKLOPAC 10L PLAVIPODRAVKA;2.275,00;2.275,00;0
;;;;;;;;
;;;;;;;;
1.4.2019;1290;19-011-000396;21.3.2019;015493;KANTA 18L-1 OVALNABIJELA S RUÈKOM + BIJELIPOKLOPAC - TISAKTERAKRIL;3.200,00;3.200,00;0
;;;;;;;;
;;;;;;;;
2.4.2019;;;;014060;UREDSKA LADICA FORNAXPROZIRNA - FOKUS;300;300;0
;;;;;;;;
;;;;;;;;
2.4.2019;0001;;;006088;NOSILJKA 590x395x155NATUR (Sanduk za pileæemeso);0;0;0
;;;;;;;;
;;;;;;;;
2.4.2019;0336;19-011-000373;18.3.2019;014073;UREDSKA LADICA SIGMAPLAVA;1.000,00;1.000,00;0
;;;;;;;;
;;;;;;;;
2.4.2019;6003;19-011-000377;19.3.2019;016808;KOŠARA ZA KOLAÈE100MM SMEÐA;200;200;0
;;;;;;;;
;;;;;;;;
2.4.2019;6003;19-011-000377;19.3.2019;016803;KOŠARA ZA KOLAÈE100MM SMEÐA TISAKBRIOŠ;200;200;0
;;;;;;;;
;;;;;;;;
3.4.2019;;;;012704;POKLOPAC 10L PLAVI;1.800,00;1.800,00;0
;;;;;;;;
3.4.2019;0001;;;014894;KANTA 1L PROZIRNA BEZRUÈKE;2.080,00;2.080,00;0
;;;;;;;;
;;;;;;;;
3.4.2019;0001;;;014894;KANTA 1L PROZIRNA BEZRUÈKE;1.520,00;1.520,00;0
;;;;;;;;
;;;;;;;;
3.4.2019;0001;;;012435;KOŠARA ZA KOLAÈE 100MM CRVENA;720;720;0
;;;;;;;;
;;;;;;;;
3.4.2019;0001;;;013401;POKLOPAC 10L CRVENI;1.800,00;1.800,00;0
;;;;;;;;
3.4.2019;0336;19-011-000373;18.3.2019;014074;UREDSKA LADICA SIGMACRNA;1.000,00;1.000,00;0
;;;;;;;;
;;;;;;;;
3.4.2019;0336;19-011-000373;18.3.2019;015842;UREDSKA LADICA FORNAXTRANSPARENTLJUBIÈASTA;600;600;0
;;;;;;;;
;;;;;;;;
3.4.2019;0336;19-011-000373;18.3.2019;014071;UREDSKA LADICA FORNAXTRANSPARENT ZELENA;600;600;0
;;;;;;;;
;;;;;;;;
3.4.2019;1290;19-011-000396;21.3.2019;015225;KANTA 6,2L BIJELA SRUÈKOM + BIJELIPOKLOPAC - TISAKFASADNA HAJDUÈKA BILA;550;550;0
;;;;;;;;
;;;;;;;;
3.4.2019;1290;19-011-000396;21.3.2019;016809;KANTA 18L-1 OVALNA SIVAS RUÈKOM;960;960;0
;;;;;;;;
;;;;;;;;
3.4.2019;1290;19-011-000396;21.3.2019;016806;KANTA 18L-1 OVALNA SIVAS RUÈKOM + SIVIPOKLOPAC - TISAKAKRILKOLOR;960;960;0
;;;;;;;;
;;;;;;;;
3.4.2019;1409;19-011-000378;19.3.2019;011463;KANTA 12L OVALNA BIJELAS RUÈKOM - TISAKGAŠENO VAPNO;800;800;0
;;;;;;;;
;;;;;;;;
3.4.2019;1409;19-011-000378;19.3.2019;014374;KANTA 18L-1 OVALNABIJELA S RUÈKOM - TISAKGAŠENO VAPNO;640;640;0
;;;;;;;;
;;;;;;;;
3.4.2019;1409;19-011-000378;19.3.2019;011510;POKLOPAC 12L ZELENI;1.600,00;1.600,00;0
;;;;;;;;
3.4.2019;5401;19-011-000466;3.4.2019;016659;ETW 0092 - TESTER;22.000,00;22.000,00;0
;;;;;;;;
4.4.2019;;;;015580;UREDSKA LADICA FOROFFICE CRVENA;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
4.4.2019;0001;;;013328;POKLOPAC 1L/1,2L BIJELI;13.800,00;13.800,00;0
;;;;;;;;
4.4.2019;0001;;;014247;KANTA 18L-1 OVALNABIJELA S RUÈKOM;2.240,00;2.240,00;0
;;;;;;;;
;;;;;;;;
4.4.2019;0001;;;014059;UREDSKA LADICA FORNAXPLAVA - FOKUS;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
4.4.2019;0001;;;014068;UREDSKA LADICA FORNAXTRANSPARENT PLAVA;900;900;0
;;;;;;;;
;;;;;;;;
5.4.2019;;;;012430;POKLOPAC 2,5L BIJELI;6.680,00;6.680,00;0
;;;;;;;;
11/313;;;;;;;;
Strana;;;;;;;;
;;;;;;;;
;;;;;;;;
Rok izr.;Naruèitelj;Narudžba;Datum;Proizvod;Naziv;Naruèeno;Izraðeno;Ostatak
;;;;;;;;
;;;;;;;;
5.4.2019;0001;;;014062;UREDSKA LADICA FORNAXCRVENA;1.200,00;1.200,00;0
;;;;;;;;
;;;;;;;;
5.4.2019;0001;;;013130;"POKLOPAC 7L ZELENI ""N""";4.800,00;4.800,00;0
;;;;;;;;
5.4.2019;0001;;;012996;"POKLOPAC 7L PLAVI ""N""";2.400,00;2.400,00;0
;;;;;;;;
5.4.2019;0001;;;014654;RUÈKA 7L SIVA;5.520,00;5.520,00;0
;;;;;;;;
5.4.2019;0001;;;005882;NASTAVAK FRANCUZA NIŽI- SIVI;500;500;0
;;;;;;;;
;;;;;;;;
